Timestamp,TimeInCreasingInSecOnly,ScrollY,Direction,Speed (px/s),Page Height
37:46.5,442.0456,596.7999878,None,0,1292
37:46.5,442.062,596.7999878,None,0,1292
37:46.5,442.0784,596.7999878,None,0,1292
37:46.5,442.0948,596.7999878,None,0,1292
37:46.6,442.1112,596.7999878,None,0,1292
37:46.6,442.1276,596.7999878,None,0,1292
37:46.6,442.144,596.7999878,None,0,1292
37:46.6,442.1604,596.7999878,None,0,1292
37:46.6,442.1768,596.7999878,None,0,1292
37:46.6,442.1932,596.7999878,None,0,1292
37:46.6,442.2096,596.7999878,None,0,1292
37:46.6,442.226,596.7999878,None,0,1292
37:46.6,442.2424,596.7999878,None,0,1292
37:46.6,442.2588,596.7999878,None,0,1292
37:46.6,442.2752,596.7999878,None,0,1292
37:46.6,442.2916,596.7999878,None,0,1292
37:46.6,442.308,596.7999878,None,0,1292
37:46.6,442.3244,596.7999878,None,0,1292
37:46.6,442.3408,596.7999878,None,0,1292
37:46.6,442.3572,596.7999878,None,0,1292
37:46.6,442.3736,596.7999878,None,0,1292
37:46.6,442.39,596.7999878,None,0,1292
37:46.6,442.4064,596.7999878,None,0,1292
37:46.6,442.4228,596.7999878,None,0,1292
37:46.6,442.4392,596.7999878,None,0,1292
37:46.6,442.4556,596.7999878,None,0,1292
37:46.6,442.472,596.7999878,None,0,1292
37:46.6,442.4884,596.7999878,None,0,1292
37:46.6,442.5048,596.7999878,None,0,1292
37:46.7,442.5212,596.7999878,None,0,1292
37:46.7,442.5376,596.7999878,None,0,1292
37:46.7,442.554,596.7999878,None,0,1292
37:46.7,442.5704,596.7999878,None,0,1292
37:46.7,442.5868,596.7999878,None,0,1292
37:46.7,442.6032,596.7999878,None,0,1292
37:46.7,442.6196,596.7999878,None,0,1292
37:46.7,442.636,596.7999878,None,0,1292
37:46.7,442.6524,596.7999878,None,0,1292
37:46.7,442.6688,596.7999878,None,0,1292
37:46.7,442.6852,596.7999878,None,0,1292
37:46.7,442.7016,596.7999878,None,0,1292
37:46.7,442.718,596.7999878,None,0,1292
37:46.7,442.7344,596.7999878,None,0,1292
37:46.7,442.7508,596.7999878,None,0,1292
37:46.7,442.7672,596.7999878,None,0,1292
37:46.7,442.7836,596.7999878,None,0,1292
37:46.7,442.8,596.7999878,None,0,1292
37:46.7,442.8164,596.7999878,None,0,1292
37:46.7,442.8328,596.7999878,None,0,1292
37:46.7,442.8492,596.7999878,None,0,1292
37:46.7,442.8656,596.7999878,None,0,1292
37:46.7,442.882,596.7999878,None,0,1292
37:46.7,442.8984,596.7999878,None,0,1292
37:46.7,442.9148,596.7999878,None,0,1292
37:46.8,442.9312,596.7999878,None,0,1292
37:46.8,442.9476,596.7999878,None,0,1292
37:46.8,442.964,596.7999878,None,0,1292
37:46.8,442.9804,596.7999878,None,0,1292
37:46.8,442.9968,596.7999878,None,0,1292
37:46.8,443.0132,596.7999878,None,0,1292
37:46.8,443.0296,596.7999878,None,0,1292
37:46.8,443.046,596.7999878,None,0,1292
37:46.8,443.0624,596.7999878,None,0,1292
37:46.8,443.0788,596.7999878,None,0,1292
37:46.8,443.0952,596.7999878,None,0,1292
37:46.8,443.1116,596.7999878,None,0,1292
37:46.8,443.128,596.7999878,None,0,1292
37:46.8,443.1444,596.7999878,None,0,1292
37:46.8,443.1608,596.7999878,None,0,1292
37:46.8,443.1772,596.7999878,None,0,1292
37:46.8,443.1936,596.7999878,None,0,1292
37:46.8,443.21,596.7999878,None,0,1292
37:46.8,443.2264,596.7999878,None,0,1292
37:46.8,443.2428,596.7999878,None,0,1292
37:46.8,443.2592,596.7999878,None,0,1292
37:46.8,443.2756,596.7999878,None,0,1292
37:46.8,443.292,596.7999878,None,0,1292
37:46.8,443.3084,596.7999878,None,0,1292
37:46.8,443.3248,596.7999878,None,0,1292
37:46.9,443.3412,596.7999878,None,0,1292
37:46.9,443.3576,596.7999878,None,0,1292
37:46.9,443.374,596.7999878,None,0,1292
37:46.9,443.3904,596.7999878,None,0,1292
37:46.9,443.4068,596.7999878,None,0,1292
37:46.9,443.4232,596.7999878,None,0,1292
37:46.9,443.4396,596.7999878,None,0,1292
37:46.9,443.456,596.7999878,None,0,1292
37:46.9,443.4724,596.7999878,None,0,1292
37:46.9,443.4888,596.7999878,None,0,1292
37:46.9,443.5052,596.7999878,None,0,1292
37:46.9,443.5216,596.7999878,None,0,1292
37:46.9,443.538,596.7999878,None,0,1292
37:46.9,443.5544,596.7999878,None,0,1292
37:46.9,443.5708,596.7999878,None,0,1292
37:46.9,443.5872,596.7999878,None,0,1292
37:46.9,443.6036,596.7999878,None,0,1292
37:46.9,443.62,596.7999878,None,0,1292
37:46.9,443.6364,596.7999878,None,0,1292
37:46.9,443.6528,596.7999878,None,0,1292
37:46.9,443.6692,596.7999878,None,0,1292
37:46.9,443.6856,596.7999878,None,0,1292
37:46.9,443.702,596.7999878,None,0,1292
37:46.9,443.7184,596.7999878,None,0,1292
37:46.9,443.7348,596.7999878,None,0,1292
37:47.0,443.7512,596.7999878,None,0,1292
37:47.0,443.7676,596.7999878,None,0,1292
37:47.0,443.784,596.7999878,None,0,1292
37:47.0,443.8004,596.7999878,None,0,1292
37:47.0,443.8168,596.7999878,None,0,1292
37:47.0,443.8332,596.7999878,None,0,1292
37:47.0,443.8496,596.7999878,None,0,1292
37:47.0,443.866,596.7999878,None,0,1292
37:47.0,443.8824,596.7999878,None,0,1292
37:47.0,443.8988,596.7999878,None,0,1292
37:47.0,443.9152,596.7999878,None,0,1292
37:47.0,443.9316,596.7999878,None,0,1292
37:47.0,443.948,596.7999878,None,0,1292
37:47.0,443.9644,596.7999878,None,0,1292
37:47.0,443.9808,596.7999878,None,0,1292
37:47.0,443.9972,596.7999878,None,0,1292
37:47.0,444.0136,596.7999878,None,0,1292
37:47.0,444.03,596.7999878,None,0,1292
37:47.0,444.0464,596.7999878,None,0,1292
37:47.0,444.0628,596.7999878,None,0,1292
37:47.0,444.0792,596.7999878,None,0,1292
37:47.0,444.0956,596.7999878,None,0,1292
37:47.0,444.112,596.7999878,None,0,1292
37:47.0,444.1284,596.7999878,None,0,1292
37:47.0,444.1448,596.7999878,None,0,1292
37:47.1,444.1612,596.7999878,None,0,1292
37:47.1,444.1776,596.7999878,None,0,1292
37:47.1,444.194,596.7999878,None,0,1292
37:47.1,444.2104,596.7999878,None,0,1292
37:47.1,444.2268,596.7999878,None,0,1292
37:47.1,444.2432,596.7999878,None,0,1292
37:47.1,444.2596,596.7999878,None,0,1292
37:47.1,444.276,596.7999878,None,0,1292
37:47.1,444.2924,596.7999878,None,0,1292
37:47.1,444.3088,596.7999878,None,0,1292
37:47.1,444.3252,596.7999878,None,0,1292
37:47.1,444.3416,596.7999878,None,0,1292
37:47.1,444.358,596.7999878,None,0,1292
37:47.1,444.3744,596.7999878,None,0,1292
37:47.1,444.3908,596.7999878,None,0,1292
37:47.1,444.4072,596.7999878,None,0,1292
37:47.1,444.4236,596.7999878,None,0,1292
37:47.1,444.44,596.7999878,None,0,1292
37:47.1,444.4564,596.7999878,None,0,1292
37:47.1,444.4728,596.7999878,None,0,1292
37:47.1,444.4892,596.7999878,None,0,1292
37:47.1,444.5056,596.7999878,None,0,1292
37:47.1,444.522,596.7999878,None,0,1292
37:47.1,444.5384,596.7999878,None,0,1292
37:47.1,444.5548,596.7999878,None,0,1292
37:47.2,444.5712,596.7999878,None,0,1292
37:47.2,444.5876,596.7999878,None,0,1292
37:47.2,444.604,596.7999878,None,0,1292
37:47.2,444.6204,596.7999878,None,0,1292
37:47.2,444.6368,596.7999878,None,0,1292
37:47.2,444.6532,596.7999878,None,0,1292
37:47.2,444.6696,596.7999878,None,0,1292
37:47.2,444.686,596.7999878,None,0,1292
37:47.2,444.7024,596.7999878,None,0,1292
37:47.2,444.7188,596.7999878,None,0,1292
37:47.2,444.7352,596.7999878,None,0,1292
37:47.2,444.7516,596.7999878,None,0,1292
37:47.2,444.768,596.7999878,None,0,1292
37:47.2,444.7844,596.7999878,None,0,1292
37:47.2,444.8008,596.7999878,None,0,1292
37:47.2,444.8172,596.7999878,None,0,1292
37:47.2,444.8336,596.7999878,None,0,1292
37:47.2,444.85,596.7999878,None,0,1292
37:47.2,444.8664,596.7999878,None,0,1292
37:47.2,444.8828,596.7999878,None,0,1292
37:47.2,444.8992,596.7999878,None,0,1292
37:47.2,444.9156,596.7999878,None,0,1292
37:47.2,444.932,596.7999878,None,0,1292
37:47.2,444.9484,596.7999878,None,0,1292
37:47.2,444.9648,596.7999878,None,0,1292
37:47.3,444.9812,596.7999878,None,0,1292
37:47.3,444.9976,596.7999878,None,0,1292
37:47.3,445.014,596.7999878,None,0,1292
37:47.3,445.0304,596.7999878,None,0,1292
37:47.3,445.0468,596.7999878,None,0,1292
37:47.3,445.0632,596.7999878,None,0,1292
37:47.3,445.0796,596.7999878,None,0,1292
37:47.3,445.096,596.7999878,None,0,1292
37:47.3,445.1124,596.7999878,None,0,1292
37:47.3,445.1288,596.7999878,None,0,1292
37:47.3,445.1452,596.7999878,None,0,1292
37:47.3,445.1616,596.7999878,None,0,1292
37:47.3,445.178,596.7999878,None,0,1292
37:47.3,445.1944,596.7999878,None,0,1292
37:47.3,445.2108,596.7999878,None,0,1292
37:47.3,445.2272,596.7999878,None,0,1292
37:47.3,445.2436,596.7999878,None,0,1292
37:47.3,445.26,596.7999878,None,0,1292
37:47.3,445.2764,596.7999878,None,0,1292
37:47.3,445.2928,596.7999878,None,0,1292
37:47.3,445.3092,596.7999878,None,0,1292
37:47.3,445.3256,596.7999878,None,0,1292
37:47.3,445.342,596.7999878,None,0,1292
37:47.3,445.3584,596.7999878,None,0,1292
37:47.3,445.3748,596.7999878,None,0,1292
37:47.4,445.3912,596.7999878,None,0,1292
37:47.4,445.4076,596.7999878,None,0,1292
37:47.4,445.424,596.7999878,None,0,1292
37:47.4,445.4404,596.7999878,None,0,1292
37:47.4,445.4568,596.7999878,None,0,1292
37:47.4,445.4732,596.7999878,None,0,1292
37:47.4,445.4896,596.7999878,None,0,1292
37:47.4,445.506,596.7999878,None,0,1292
37:47.4,445.5224,596.7999878,None,0,1292
37:47.4,445.5388,596.7999878,None,0,1292
37:47.4,445.5552,596.7999878,None,0,1292
37:47.4,445.5716,596.7999878,None,0,1292
37:47.4,445.588,596.7999878,None,0,1292
37:47.4,445.6044,596.7999878,None,0,1292
37:47.4,445.6208,596.7999878,None,0,1292
37:47.4,445.6372,596.7999878,None,0,1292
37:47.4,445.6536,596.7999878,None,0,1292
37:47.4,445.67,596.7999878,None,0,1292
37:47.4,445.6864,596.7999878,None,0,1292
37:47.4,445.7028,596.7999878,None,0,1292
37:47.4,445.7192,596.7999878,None,0,1292
37:47.4,445.7356,596.7999878,None,0,1292
37:47.4,445.752,596.7999878,None,0,1292
37:47.4,445.7684,596.7999878,None,0,1292
37:47.4,445.7848,596.7999878,None,0,1292
37:47.5,445.8012,596.7999878,None,0,1292
37:47.5,445.8176,596.7999878,None,0,1292
37:47.5,445.834,596.7999878,None,0,1292
37:47.5,445.8504,596.7999878,None,0,1292
37:47.5,445.8668,596.7999878,None,0,1292
37:47.5,445.8832,596.7999878,None,0,1292
37:47.5,445.8996,596.7999878,None,0,1292
37:47.5,445.916,596.7999878,None,0,1292
37:47.5,445.9324,596.7999878,None,0,1292
37:47.5,445.9488,596.7999878,None,0,1292
37:47.5,445.9652,596.7999878,None,0,1292
37:47.5,445.9816,596.7999878,None,0,1292
37:47.5,445.998,596.7999878,None,0,1292
37:47.5,446.0144,596.7999878,None,0,1292
37:47.5,446.0308,596.7999878,None,0,1292
37:47.5,446.0472,596.7999878,None,0,1292
37:47.5,446.0636,596.7999878,None,0,1292
37:47.5,446.08,596.7999878,None,0,1292
37:47.5,446.0964,596.7999878,None,0,1292
37:47.5,446.1128,596.7999878,None,0,1292
37:47.5,446.1292,596.7999878,None,0,1292
37:47.5,446.1456,596.7999878,None,0,1292
37:47.5,446.162,596.7999878,None,0,1292
37:47.5,446.1784,596.7999878,None,0,1292
37:47.5,446.1948,596.7999878,None,0,1292
37:47.6,446.2112,596.7999878,None,0,1292
37:47.6,446.2276,596.7999878,None,0,1292
37:47.6,446.244,596.7999878,None,0,1292
37:47.6,446.2604,596.7999878,None,0,1292
37:47.6,446.2768,596.7999878,None,0,1292
37:47.6,446.2932,596.7999878,None,0,1292
37:47.6,446.3096,596.7999878,None,0,1292
37:47.6,446.326,596.7999878,None,0,1292
37:47.6,446.3424,596.7999878,None,0,1292
37:47.6,446.3588,596.7999878,None,0,1292
37:47.6,446.3752,596.7999878,None,0,1292
37:47.6,446.3916,596.7999878,None,0,1292
37:47.6,446.408,596.7999878,None,0,1292
37:47.6,446.4244,596.7999878,None,0,1292
37:47.6,446.4408,596.7999878,None,0,1292
37:47.6,446.4572,596.7999878,None,0,1292
37:47.6,446.4736,596.7999878,None,0,1292
37:47.6,446.49,596.7999878,None,0,1292
37:47.6,446.5064,596.7999878,None,0,1292
37:47.6,446.5228,596.7999878,None,0,1292
37:47.6,446.5392,596.7999878,None,0,1292
37:47.6,446.5556,596.7999878,None,0,1292
37:47.6,446.572,596.7999878,None,0,1292
37:47.6,446.5884,596.7999878,None,0,1292
37:47.6,446.6048,596.7999878,None,0,1292
37:47.7,446.6212,596.7999878,None,0,1292
37:47.7,446.6376,596.7999878,None,0,1292
37:47.7,446.654,596.7999878,None,0,1292
37:47.7,446.6704,596.7999878,None,0,1292
37:47.7,446.6868,596.7999878,None,0,1292
37:47.7,446.7032,596.7999878,None,0,1292
37:47.7,446.7196,596.7999878,None,0,1292
37:47.7,446.736,596.7999878,None,0,1292
37:47.7,446.7524,596.7999878,None,0,1292
37:47.7,446.7688,596.7999878,None,0,1292
37:47.7,446.7852,596.7999878,None,0,1292
37:47.7,446.8016,596.7999878,None,0,1292
37:47.7,446.818,596.7999878,None,0,1292
37:47.7,446.8344,596.7999878,None,0,1292
37:47.7,446.8508,596.7999878,None,0,1292
37:47.7,446.8672,596.7999878,None,0,1292
37:47.7,446.8836,596.7999878,None,0,1292
37:47.7,446.9,596.7999878,None,0,1292
37:47.7,446.9164,596.7999878,None,0,1292
37:47.7,446.9328,596.7999878,None,0,1292
37:47.7,446.9492,596.7999878,None,0,1292
37:47.7,446.9656,596.7999878,None,0,1292
37:47.7,446.982,596.7999878,None,0,1292
37:47.7,446.9984,596.7999878,None,0,1292
37:47.7,447.0148,596.7999878,None,0,1292
37:47.8,447.0312,596.7999878,None,0,1292
37:47.8,447.0476,596.7999878,None,0,1292
37:47.8,447.064,596.7999878,None,0,1292
37:47.8,447.0804,596.7999878,None,0,1292
37:47.8,447.0968,596.7999878,None,0,1292
37:47.8,447.1132,596.7999878,None,0,1292
37:47.8,447.1296,596.7999878,None,0,1292
37:47.8,447.146,596.7999878,None,0,1292
37:47.8,447.1624,596.7999878,None,0,1292
37:47.8,447.1788,596.7999878,None,0,1292
37:47.8,447.1952,596.7999878,None,0,1292
37:47.8,447.2116,596.7999878,None,0,1292
37:47.8,447.228,596.7999878,None,0,1292
37:47.8,447.2444,596.7999878,None,0,1292
37:47.8,447.2608,596.7999878,None,0,1292
37:47.8,447.2772,596.7999878,None,0,1292
37:47.8,447.2936,596.7999878,None,0,1292
37:47.8,447.31,596.7999878,None,0,1292
37:47.8,447.3264,596.7999878,None,0,1292
37:47.8,447.3428,596.7999878,None,0,1292
37:47.8,447.3592,596.7999878,None,0,1292
37:47.8,447.3756,596.7999878,None,0,1292
37:47.8,447.392,596.7999878,None,0,1292
37:47.8,447.4084,596.7999878,None,0,1292
37:47.8,447.4248,596.7999878,None,0,1292
37:47.9,447.4412,596.7999878,None,0,1292
37:47.9,447.4576,596.7999878,None,0,1292
37:47.9,447.474,596.7999878,None,0,1292
37:47.9,447.4904,596.7999878,None,0,1292
37:47.9,447.5068,596.7999878,None,0,1292
37:47.9,447.5232,596.7999878,None,0,1292
37:47.9,447.5396,596.7999878,None,0,1292
37:47.9,447.556,596.7999878,None,0,1292
37:47.9,447.5724,596.7999878,None,0,1292
37:47.9,447.5888,596.7999878,None,0,1292
37:47.9,447.6052,596.7999878,None,0,1292
37:47.9,447.6216,596.7999878,None,0,1292
37:47.9,447.638,596.7999878,None,0,1292
37:47.9,447.6544,596.7999878,None,0,1292
37:47.9,447.6708,596.7999878,None,0,1292
37:47.9,447.6872,596.7999878,None,0,1292
37:47.9,447.7036,596.7999878,None,0,1292
37:47.9,447.72,596.7999878,None,0,1292
37:47.9,447.7364,596.7999878,None,0,1292
37:47.9,447.7528,596.7999878,None,0,1292
37:47.9,447.7692,596.7999878,None,0,1292
37:47.9,447.7856,596.7999878,None,0,1292
37:47.9,447.802,596.7999878,None,0,1292
37:47.9,447.8184,596.7999878,None,0,1292
37:47.9,447.8348,596.7999878,None,0,1292
37:48.0,447.8512,596.7999878,None,0,1292
37:48.0,447.8676,596.7999878,None,0,1292
37:48.0,447.884,596.7999878,None,0,1292
37:48.0,447.9004,596.7999878,None,0,1292
37:48.0,447.9168,596.7999878,None,0,1292
37:48.0,447.9332,596.7999878,None,0,1292
37:48.0,447.9496,596.7999878,None,0,1292
37:48.0,447.966,596.7999878,None,0,1292
37:48.0,447.9824,596.7999878,None,0,1292
37:48.0,447.9988,596.7999878,None,0,1292
37:48.0,448.0152,596.7999878,None,0,1292
37:48.0,448.0316,596.7999878,None,0,1292
37:48.0,448.048,596.7999878,None,0,1292
37:48.0,448.0644,596.7999878,None,0,1292
37:48.0,448.0808,596.7999878,None,0,1292
37:48.0,448.0972,596.7999878,None,0,1292
37:48.0,448.1136,596.7999878,None,0,1292
37:48.0,448.13,596.7999878,None,0,1292
37:48.0,448.1464,596.7999878,None,0,1292
37:48.0,448.1628,596.7999878,None,0,1292
37:48.0,448.1792,596.7999878,None,0,1292
37:48.0,448.1956,596.7999878,None,0,1292
37:48.0,448.212,596.7999878,None,0,1292
37:48.0,448.2284,596.7999878,None,0,1292
37:48.0,448.2448,596.7999878,None,0,1292
37:48.1,448.2612,596.7999878,None,0,1292
37:48.1,448.2776,596.7999878,None,0,1292
37:48.1,448.294,596.7999878,None,0,1292
37:48.1,448.3104,596.7999878,None,0,1292
37:48.1,448.3268,596.7999878,None,0,1292
37:48.1,448.3432,596.7999878,None,0,1292
37:48.1,448.3596,596.7999878,None,0,1292
37:48.1,448.376,596.7999878,None,0,1292
37:48.1,448.3924,596.7999878,None,0,1292
37:48.1,448.4088,596.7999878,None,0,1292
37:48.1,448.4252,596.7999878,None,0,1292
37:48.1,448.4416,596.7999878,None,0,1292
37:48.1,448.458,596.7999878,None,0,1292
37:48.1,448.4744,596.7999878,None,0,1292
37:48.1,448.4908,596.7999878,None,0,1292
37:48.1,448.5072,596.7999878,None,0,1292
37:48.1,448.5236,596.7999878,None,0,1292
37:48.1,448.54,596.7999878,None,0,1292
37:48.1,448.5564,596.7999878,None,0,1292
37:48.1,448.5728,596.7999878,None,0,1292
37:48.1,448.5892,596.7999878,None,0,1292
37:48.1,448.6056,596.7999878,None,0,1292
37:48.1,448.622,596.7999878,None,0,1292
37:48.1,448.6384,596.7999878,None,0,1292
37:48.1,448.6548,596.7999878,None,0,1292
37:48.2,448.6712,596.7999878,None,0,1292
37:48.2,448.6876,596.7999878,None,0,1292
37:48.2,448.704,596.7999878,None,0,1292
37:48.2,448.7204,596.7999878,None,0,1292
37:48.2,448.7368,596.7999878,None,0,1292
37:48.2,448.7532,596.7999878,None,0,1292
37:48.2,448.7696,596.7999878,None,0,1292
37:48.2,448.786,596.7999878,None,0,1292
37:48.2,448.8024,596.7999878,None,0,1292
37:48.2,448.8188,596.7999878,None,0,1292
37:48.2,448.8352,596.7999878,None,0,1292
37:48.2,448.8516,596.7999878,None,0,1292
37:48.2,448.868,596.7999878,None,0,1292
37:48.2,448.8844,596.7999878,None,0,1292
37:48.2,448.9008,596.7999878,None,0,1292
37:48.2,448.9172,596.7999878,None,0,1292
37:48.2,448.9336,596.7999878,None,0,1292
37:48.2,448.95,596.7999878,None,0,1292
37:48.2,448.9664,596.7999878,None,0,1292
37:48.2,448.9828,596.7999878,None,0,1292
37:48.2,448.9992,596.7999878,None,0,1292
37:48.2,449.0156,596.7999878,None,0,1292
37:48.2,449.032,596.7999878,None,0,1292
37:48.2,449.0484,596.7999878,None,0,1292
37:48.2,449.0648,596.7999878,None,0,1292
37:48.3,449.0812,596.7999878,None,0,1292
37:48.3,449.0976,596.7999878,None,0,1292
37:48.3,449.114,596.7999878,None,0,1292
37:48.3,449.1304,596.7999878,None,0,1292
37:48.3,449.1468,596.7999878,None,0,1292
37:48.3,449.1632,596.7999878,None,0,1292
37:48.3,449.1796,596.7999878,None,0,1292
37:48.3,449.196,596.7999878,None,0,1292
37:48.3,449.2124,596.7999878,None,0,1292
37:48.3,449.2288,596.7999878,None,0,1292
37:48.3,449.2452,596.7999878,None,0,1292
37:48.3,449.2616,596.7999878,None,0,1292
37:48.3,449.278,596.7999878,None,0,1292
37:48.3,449.2944,596.7999878,None,0,1292
37:48.3,449.3108,596.7999878,None,0,1292
37:48.3,449.3272,596.7999878,None,0,1292
37:48.3,449.3436,596.7999878,None,0,1292
37:48.3,449.36,596.7999878,None,0,1292
37:48.3,449.3764,596.7999878,None,0,1292
37:48.3,449.3928,596.7999878,None,0,1292
37:48.3,449.4092,596.7999878,None,0,1292
37:48.3,449.4256,596.7999878,None,0,1292
37:48.3,449.442,596.7999878,None,0,1292
37:48.3,449.4584,596.7999878,None,0,1292
37:48.3,449.4748,596.7999878,None,0,1292
37:48.4,449.4912,596.7999878,None,0,1292
37:48.4,449.5076,596.7999878,None,0,1292
37:48.4,449.524,596.7999878,None,0,1292
37:48.4,449.5404,596.7999878,None,0,1292
37:48.4,449.5568,596.7999878,None,0,1292
37:48.4,449.5732,596.7999878,None,0,1292
37:48.4,449.5896,596.7999878,None,0,1292
37:48.4,449.606,596.7999878,None,0,1292
37:48.4,449.6224,596.7999878,None,0,1292
37:48.4,449.6388,596.7999878,None,0,1292
37:48.4,449.6552,596.7999878,None,0,1292
37:48.4,449.6716,596.7999878,None,0,1292
37:48.4,449.688,596.7999878,None,0,1292
37:48.4,449.7044,596.7999878,None,0,1292
37:48.4,449.7208,596.7999878,None,0,1292
37:48.4,449.7372,596.7999878,None,0,1292
37:48.4,449.7536,596.7999878,None,0,1292
37:48.4,449.77,596.7999878,None,0,1292
37:48.4,449.7864,596.7999878,None,0,1292
37:48.4,449.8028,596.7999878,None,0,1292
37:48.4,449.8192,596.7999878,None,0,1292
37:48.4,449.8356,596.7999878,None,0,1292
37:48.4,449.852,596.7999878,None,0,1292
37:48.4,449.8684,596.7999878,None,0,1292
37:48.4,449.8848,596.7999878,None,0,1292
37:48.5,449.9012,596.7999878,None,0,1292
37:48.5,449.9176,596.7999878,None,0,1292
37:48.5,449.934,596.7999878,None,0,1292
37:48.5,449.9504,596.7999878,None,0,1292
37:48.5,449.9668,596.7999878,None,0,1292
37:48.5,449.9832,596.7999878,None,0,1292
37:48.5,449.9996,596.7999878,None,0,1292
37:48.5,450.016,596.7999878,None,0,1292
37:48.5,450.0324,596.7999878,None,0,1292
37:48.5,450.0488,596.7999878,None,0,1292
37:48.5,450.0652,596.7999878,None,0,1292
37:48.5,450.0816,596.7999878,None,0,1292
37:48.5,450.098,596.7999878,None,0,1292
37:48.5,450.1144,596.7999878,None,0,1292
37:48.5,450.1308,596.7999878,None,0,1292
37:48.5,450.1472,596.7999878,None,0,1292
37:48.5,450.1636,596.7999878,None,0,1292
37:48.5,450.18,596.7999878,None,0,1292
37:48.5,450.1964,596.7999878,None,0,1292
37:48.5,450.2128,596.7999878,None,0,1292
37:48.5,450.2292,596.7999878,None,0,1292
37:48.5,450.2456,596.7999878,None,0,1292
37:48.5,450.262,596.7999878,None,0,1292
37:48.5,450.2784,596.7999878,None,0,1292
37:48.5,450.2948,596.7999878,None,0,1292
37:48.6,450.3112,596.7999878,None,0,1292
37:48.6,450.3276,596.7999878,None,0,1292
37:48.6,450.344,596.7999878,None,0,1292
37:48.6,450.3604,596.7999878,None,0,1292
37:48.6,450.3768,596.7999878,None,0,1292
37:48.6,450.3932,596.7999878,None,0,1292
37:48.6,450.4096,596.7999878,None,0,1292
37:48.6,450.426,596.7999878,None,0,1292
37:48.6,450.4424,596.7999878,None,0,1292
37:48.6,450.4588,596.7999878,None,0,1292
37:48.6,450.4752,596.7999878,None,0,1292
37:48.6,450.4916,596.7999878,None,0,1292
37:48.6,450.508,596.7999878,None,0,1292
37:48.6,450.5244,596.7999878,None,0,1292
37:48.6,450.5408,596.7999878,None,0,1292
37:48.6,450.5572,596.7999878,None,0,1292
37:48.6,450.5736,596.7999878,None,0,1292
37:48.6,450.59,596.7999878,None,0,1292
37:48.6,450.6064,596.7999878,None,0,1292
37:48.6,450.6228,596.7999878,None,0,1292
37:48.6,450.6392,596.7999878,None,0,1292
37:48.6,450.6556,596.7999878,None,0,1292
37:48.6,450.672,596.7999878,None,0,1292
37:48.6,450.6884,596.7999878,None,0,1292
37:48.6,450.7048,596.7999878,None,0,1292
37:48.7,450.7212,596.7999878,None,0,1292
37:48.7,450.7376,596.7999878,None,0,1292
37:48.7,450.754,596.7999878,None,0,1292
37:48.7,450.7704,596.7999878,None,0,1292
37:48.7,450.7868,596.7999878,None,0,1292
37:48.7,450.8032,596.7999878,None,0,1292
37:48.7,450.8196,596.7999878,None,0,1292
37:48.7,450.836,596.7999878,None,0,1292
37:48.7,450.8524,596.7999878,None,0,1292
37:48.7,450.8688,596.7999878,None,0,1292
37:48.7,450.8852,596.7999878,None,0,1292
37:48.7,450.9016,596.7999878,None,0,1292
37:48.7,450.918,596.7999878,None,0,1292
37:48.7,450.9344,596.7999878,None,0,1292
37:48.7,450.9508,596.7999878,None,0,1292
37:48.7,450.9672,596.7999878,None,0,1292
37:48.7,450.9836,596.7999878,None,0,1292
37:48.7,451,596.7999878,None,0,1292
37:48.7,451.0164,596.7999878,None,0,1292
37:48.7,451.0328,596.7999878,None,0,1292
37:48.7,451.0492,596.7999878,None,0,1292
37:48.7,451.0656,596.7999878,None,0,1292
37:48.7,451.082,596.7999878,None,0,1292
37:48.7,451.0984,596.7999878,None,0,1292
37:48.7,451.1148,596.7999878,None,0,1292
37:48.8,451.1312,596.7999878,None,0,1292
37:48.8,451.1476,596.7999878,None,0,1292
37:48.8,451.164,596.7999878,None,0,1292
37:48.8,451.1804,596.7999878,None,0,1292
37:48.8,451.1968,596.7999878,None,0,1292
37:48.8,451.2132,596.7999878,None,0,1292
37:48.8,451.2296,596.7999878,None,0,1292
37:48.8,451.246,596.7999878,None,0,1292
37:48.8,451.2624,596.7999878,None,0,1292
37:48.8,451.2788,596.7999878,None,0,1292
37:48.8,451.2952,596.7999878,None,0,1292
37:48.8,451.3116,596.7999878,None,0,1292
37:48.8,451.328,596.7999878,None,0,1292
37:48.8,451.3444,596.7999878,None,0,1292
37:48.8,451.3608,596.7999878,None,0,1292
37:48.8,451.3772,596.7999878,None,0,1292
37:48.8,451.3936,596.7999878,None,0,1292
37:48.8,451.41,596.7999878,None,0,1292
37:48.8,451.4264,596.7999878,None,0,1292
37:48.8,451.4428,596.7999878,None,0,1292
37:48.8,451.4592,596.7999878,None,0,1292
37:48.8,451.4756,596.7999878,None,0,1292
37:48.8,451.492,596.7999878,None,0,1292
37:48.8,451.5084,596.7999878,None,0,1292
37:48.8,451.5248,596.7999878,None,0,1292
37:48.9,451.5412,596.7999878,None,0,1292
37:48.9,451.5576,596.7999878,None,0,1292
37:48.9,451.574,596.7999878,None,0,1292
37:48.9,451.5904,596.7999878,None,0,1292
37:48.9,451.6068,596.7999878,None,0,1292
37:48.9,451.6232,596.7999878,None,0,1292
37:48.9,451.6396,596.7999878,None,0,1292
